Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Туркменской ж.д. (код дороги 75),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 75-001 ""ТУРКМЕНАБАД I - ФАРАП (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Туркменабад I,до ст. Фарап (эксп.),,,,,,,,,,,
" 13) участок 75-019 ""ЗЕРГЕР - АМЫДЕРЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Зергер,до ст. Амыдеря,,,,,,,,,,,
  1.,750400 .,Зергер,   0  км , 219  км ,,,,,,,,,,,
  2.,759405 .,Саят,  42  км , 177  км ,,,,,,,,,,,
  3.,759509 .,Карабекаул,  82  км , 137  км ,,,,,,,,,,,
  4.,759903 .,Пальварт, 130  км ,  89  км ,,,,,,,,,,,
  5.,759602 .,Халач, 165  км ,  54  км ,,,,,,,,,,,
  6.,759706 .,Керки, 204  км ,  15  км ,,,,,,,,,,,
  7.,759802 .,Керки (эксп.), 204  км ,  15  км ,,,,,,,,,,,
  8.,749102 .,Амыдеря, 219  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 14) участок 75-020 ""БЕРЕКЕТ - СЕРХЕТЯКА (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Берекет,до ст. Серхетяка (эксп.),,,,,,,,,,,
  1.,753907 .,Берекет,   0  км , 444  км ,,,,,,,,,,,
  2.,751009 .,Ак Ил,  23  км , 421  км ,,,,,,,,,,,
  3.,751013 .,ОП Арзув,  46  км , 398  км ,,,,,,,,,,,
  4.,751028 .,ОП Ясга,  72  км , 372  км ,,,,,,,,,,,
  5.,752904 .,Бургун, 107  км , 337  км ,,,,,,,,,,,
  6.,752919 .,ОП Узбой, 135  км , 309  км ,,,,,,,,,,,
  7.,752923 .,ОП Гокдере, 160  км , 284  км ,,,,,,,,,,,
  8.,754308 .,Гызылгая, 185  км , 259  км ,,,,,,,,,,,
  9.,754905 .,Авламыш, 208  км , 236  км ,,,,,,,,,,,
 10.,756002 .,Арсарыбаба, 230  км , 214  км ,,,,,,,,,,,
 11.,756017 .,ОП Беркарар, 262  км , 182  км ,,,,,,,,,,,
 12.,756021 .,ОП Битараплык, 289  км , 155  км ,,,,,,,,,,,
 13.,756036 .,ОП Хазар, 313  км , 131  км ,,,,,,,,,,,
 14.,756040 .,ОП Кувват, 338  км , 106  км ,,,,,,,,,,,
 15.,756055 .,ОП Парахат, 359  км ,  85  км ,,,,,,,,,,,
 16.,756063 .,ОП Полатлы, 382  км ,  62  км ,,,,,,,,,,,
 17.,756074 .,ОП Шанлы, 419  км ,  25  км ,,,,,,,,,,,
 18.,756303 .,Серхетяка, 441  км ,   3  км ,,,,,,,,,,,
 19.,756407 .,Серхетяка (эксп.), 444  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 15) участок 75-021 ""БЕРЕКЕТ - АКЯЙЛА (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Берекет,до ст. Акяйла (эксп.),,,,,,,,,,,
  1.,753907 .,Берекет,   0  км , 256  км ,,,,,,,,,,,
  2.,876609 .,Дянеата,  37  км , 219  км ,,,,,,,,,,,
  3.,876613 .,Довлетяр,  77  км , 179  км ,,,,,,,,,,,
  4.,876628 .,Бугдайлы, 105  км , 151  км ,,,,,,,,,,,
